question_id,question,answer,question_type,source_filenames,source_sections,source_chunk_ids,is_impossible,dataset_split,question_tr,answer_tr
QA0467,How does the organization track the status of cybersecurity projects and issues that may cause information systems or software applications to be out of compliance with approved cybersecurity safeguards?,"The organization uses its cybersecurity project tracking system to track the status of each active cybersecurity project. This system also tracks issues that cause information systems or software applications to be out of compliance with the organization's approved cybersecurity safeguards. The system is used to document both cybersecurity projects and issues, and to track the status of each project and issue. It also tracks the capital and personnel implementation costs for each project and the approved cybersecurity exceptions that cause issues.",complex,SANS_Safeguard_Implementation_Management_Policy_April2025.pdf|SANS_Safeguard_Implementation_Management_Policy_April2025.pdf,Safeguards|Safeguards,0|1,False,train,"Kuruluş, siber güvenlik projelerinin durumunu ve bilgi sistemleri veya yazılım uygulamalarının onaylanmış siber güvenlik önlemleriyle uyumsuz olmasına neden olabilecek sorunları nasıl takip ediyor?","Kuruluş, her aktif siber güvenlik projesinin durumunu takip etmek için siber güvenlik proje takip sistemini kullanıyor.Bu sistem aynı zamanda bilgi sistemlerinin veya yazılım uygulamalarının kuruluşun onaylı siber güvenlik önlemleriyle uyumsuz olmasına neden olan sorunları da izler.Sistem, hem siber güvenlik projelerini hem de sorunlarını belgelemek ve her proje ve sorunun durumunu takip etmek için kullanılır.Ayrıca her proje için sermaye ve personel uygulama maliyetlerini ve sorunlara neden olan onaylı siber güvenlik istisnalarını da takip eder."
QA0468,What are the factors that determine the classification of information?,"The classification of information is determined by the organization's information security needs, taking into account confidentiality, integrity, availability, and relevant interested party requirements.",simple,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_5.12,0,False,train,Bilginin sınıflandırılmasını belirleyen faktörler nelerdir?,"Bilgilerin sınıflandırılması; gizlilik, bütünlük, kullanılabilirlik ve ilgili tarafların gereklilikleri dikkate alınarak kuruluşun bilgi güvenliği ihtiyaçlarına göre belirlenir."
QA0469,What is the procedure for responding to information security incidents?,The policy states that information security incidents should be responded to in accordance with the documented procedures.,simple,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_5.26,0,False,train,Bilgi güvenliği olaylarına müdahale etme prosedürü nedir?,"Politika, bilgi güvenliği olaylarına belgelenmiş prosedürlere uygun olarak müdahale edilmesi gerektiğini belirtir."
QA0470,"What specific approvals are required for an AI system at YourCompanyName, and what are the potential consequences of failing to comply with these requirements?","To ensure compliance with contractual obligations and internal policies, all AI systems must undergo a comprehensive review process including a security review, privacy review, cost review, and spend approval, as well as legal review and human resources review. Failure to comply with these requirements can result in the use of the AI system being prohibited, as outlined in the prohibited uses section of the policy, which includes activities like political lobbying, using AI to categorize individuals based on protected class status, entering sensitive information into AI systems, and more.",complex,SANS_Artificial_Intelligence_Standard_April2025.pdf|SANS_Artificial_Intelligence_Standard_April2025.pdf,full|full,10|11,False,train,ŞirketinizinAdı'ndaki bir yapay zeka sistemi için hangi spesifik onaylar gereklidir ve bu gereksinimlere uymamanın olası sonuçları nelerdir?,"Sözleşme yükümlülüklerine ve iç politikalara uygunluğu sağlamak için tüm yapay zeka sistemlerinin, güvenlik incelemesi, gizlilik incelemesi, maliyet incelemesi ve harcama onayının yanı sıra yasal inceleme ve insan kaynakları incelemesini de içeren kapsamlı bir inceleme sürecinden geçmesi gerekir.Bu gerekliliklere uyulmaması, politikanın yasaklanmış kullanımlar bölümünde belirtildiği gibi, siyasi lobicilik, bireyleri korunan sınıf statüsüne göre sınıflandırmak için yapay zekanın kullanılması, yapay zeka sistemlerine hassas bilgilerin girilmesi ve daha fazlası gibi faaliyetleri içeren yapay zeka sisteminin kullanımının yasaklanmasıyla sonuçlanabilir."
QA0471,What are the specific security measures to protect against unauthorized access to the database?,This policy snippet does not specify the specific security measures to protect against unauthorized access to the database.,negative,SANS_Database_Credentials_Standard_April2025.pdf,full,0,True,train,Veritabanına yetkisiz erişime karşı korunmak için özel güvenlik önlemleri nelerdir?,"Bu politika pasajı, veritabanına yetkisiz erişime karşı koruma sağlamak için belirli güvenlik önlemlerini belirtmez."
QA0472,What is the recommended storage location for database usernames and passwords?,Database usernames and passwords may be stored in a file separate from the executing body of the program's code. This file must not be world readable or writeable.,simple,SANS_Database_Credentials_Standard_April2025.pdf,full,1,False,train,Veritabanı kullanıcı adları ve parolaları için önerilen depolama konumu nedir?,"Veritabanı kullanıcı adları ve parolaları, program kodunun yürütme gövdesinden ayrı bir dosyada saklanabilir.Bu dosya dünyaca okunabilir veya yazılabilir olmamalıdır."
QA0473,What are the specific requirements for the review and approval process for AI systems?,The policy snippet does not specify the exact requirements for the review and approval process for AI systems.,negative,SANS_Artificial_Intelligence_Standard_April2025.pdf,full,11,True,train,Yapay zeka sistemleri için inceleme ve onay sürecine ilişkin özel gereksinimler nelerdir?,"Politika pasajı, yapay zeka sistemlerine yönelik inceleme ve onay sürecine ilişkin kesin gereklilikleri belirtmez."
QA0474,"Who is responsible for reviewing, modifying, and removing access rights?",The organization's topic-specific policy dictates the responsibilities for access rights management.,simple,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_5.18,0,False,train,"Erişim haklarının gözden geçirilmesi, değiştirilmesi ve kaldırılmasından kim sorumludur?","Kuruluşun konuya özel politikası, erişim hakları yönetimine ilişkin sorumlulukları belirler."
QA0475,What is the policy's focus?,"This policy outlines the necessary steps to safeguard records from various threats, ensuring their integrity and availability.",simple,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_5.33,0,False,train,Politikanın odak noktası nedir?,"Bu politika, kayıtları çeşitli tehditlerden korumak, bütünlüklerini ve kullanılabilirliklerini sağlamak için gerekli adımları özetlemektedir."
QA0476,Who is responsible for ensuring the data inventory management system tracks data that should be masked in information systems?,The organization is responsible for ensuring the data inventory management system tracks data that should be masked in information systems.,simple,SANS_Data_Inventory_Management_Policy_April2025.pdf,Safeguards,1,False,train,Bilgi sistemlerinde maskelenmesi gereken verilerin veri envanteri yönetim sisteminin takibini sağlamaktan kim sorumludur?,"Kuruluş, veri envanteri yönetim sisteminin bilgi sistemlerinde maskelenmesi gereken verileri izlemesini sağlamaktan sorumludur."
QA0477,Which type of data is the MDM system intended to limit on mobile devices?,"The MDM system limits enterprise data on mobile devices to containerized, enterprise-managed applications.",simple,SANS_Mobile_Device_Management_Policy_April2025.pdf,Safeguards,0,False,train,MDM sisteminin mobil cihazlarda hangi tür verileri sınırlaması amaçlanıyor?,"MDM sistemi, mobil cihazlardaki kurumsal verileri konteynerli, kurumsal olarak yönetilen uygulamalarla sınırlar."
QA0478,What is the organization's responsibility regarding information security during disruption?,The organization is responsible for planning how to maintain information security at an appropriate level during disruptions.,simple,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_5.29,0,False,train,Kesinti sırasında kuruluşun bilgi güvenliğine ilişkin sorumluluğu nedir?,"Kuruluş, kesintiler sırasında bilgi güvenliğinin uygun düzeyde nasıl korunacağının planlanmasından sorumludur."
QA0479,"According to the EU Artificial Intelligence Act, which high-risk AI system type is specifically required to have specific requirements on logging capabilities and human oversight, as well as a focus on robust cybersecurity measures?","The EU Artificial Intelligence Act specifically requires 'Real-time' and 'post' remote biometric identification systems to have specific requirements on logging capabilities and human oversight, as well as a focus on robust cybersecurity measures.  These systems are also subject to specific requirements on human oversight and logging capabilities due to their potential for misuse, bias, and potential for compromising fundamental rights.",complex,SANS_Artificial_Intelligence_Standard_April2025.pdf|SANS_Artificial_Intelligence_Standard_April2025.pdf,full|full,26|27,False,train,"AB Yapay Zeka Yasası'na göre, hangi yüksek riskli yapay zeka sistem türünün özellikle günlüğe kaydetme yetenekleri ve insan gözetimi konusunda özel gereksinimlerin yanı sıra sağlam siber güvenlik önlemlerine odaklanması gerekiyor?","AB Yapay Zeka Yasası, özellikle 'Gerçek zamanlı' ve 'sonradan' uzaktan biyometrik tanımlama sistemlerinin, kayıt tutma yetenekleri ve insan gözetimi konusunda özel gereksinimlerin yanı sıra sağlam siber güvenlik önlemlerine odaklanmasını gerektirmektedir.Bu sistemler aynı zamanda yanlış kullanım, önyargı ve temel haklardan ödün verme potansiyelleri nedeniyle insan gözetimi ve kayıt tutma yeteneklerine ilişkin özel gereksinimlere de tabidir."
QA0480,What are the specific requirements for data retention periods?,This policy snippet does not specify requirements for data retention periods.,negative,SANS_Privacy_Management_Policy_April2025.pdf,Safeguards,1,True,train,Veri saklama sürelerine ilişkin özel gereksinimler nelerdir?,"Bu politika pasajı, veri saklama sürelerine ilişkin gereksinimleri belirtmez."
QA0481,What is the primary concern regarding the use of AI systems?,The primary concern is the potential for AI systems to pose a high risk to the health and safety or fundamental rights of natural persons.,simple,SANS_Artificial_Intelligence_Standard_April2025.pdf,full,15,False,train,Yapay zeka sistemlerinin kullanımıyla ilgili temel endişe nedir?,"Öncelikli endişe, yapay zeka sistemlerinin gerçek kişilerin sağlık ve güvenliği veya temel hakları açısından yüksek risk oluşturma potansiyelidir."
QA0482,What is considered sensitive information according to the policy?,"Sensitive information includes medical, financial, political affiliation, racial or ethnic origin, religious beliefs, gender, sexual orientation, disability status, or any other part of a person’s life someone would want to keep private.",simple,SANS_Artificial_Intelligence_Standard_April2025.pdf,full,12,False,train,Politikaya göre hassas bilgi olarak değerlendirilen bilgiler nelerdir?,"Hassas bilgiler; tıbbi, finansal, siyasi bağlılık, ırksal veya etnik köken, dini inançlar, cinsiyet, cinsel yönelim, engellilik durumu veya bir kişinin hayatının özel tutmak isteyebileceği herhangi bir bölümünü içerir."
QA0483,Which specific access control mechanism is required for users and software accessing sensitive data?,Users and software accessing sensitive data must be subjected to proper access control and should not be able to perform privileged operations that are out of scope of said user and/or software.,simple,SANS_Database_Credentials_Standard_April2025.pdf,full,4,False,train,Hassas verilere erişen kullanıcılar ve yazılımlar için hangi özel erişim kontrol mekanizması gereklidir?,"Hassas verilere erişen kullanıcılar ve yazılımlar, uygun erişim kontrolüne tabi tutulmalı ve söz konusu kullanıcı ve/veya yazılımın kapsamı dışında kalan ayrıcalıklı işlemleri gerçekleştirememelidir."
QA0484,What specific legal and contractual obligations must be considered when using AI systems for student assessments?,This policy snippet does not specify the specific legal and contractual obligations that must be considered when using AI systems for student assessments.,negative,SANS_Artificial_Intelligence_Standard_April2025.pdf,full,16,True,train,Öğrenci değerlendirmeleri için yapay zeka sistemlerini kullanırken hangi belirli yasal ve sözleşmeden doğan yükümlülükler dikkate alınmalıdır?,"Bu politika pasajı, öğrenci değerlendirmeleri için yapay zeka sistemlerini kullanırken dikkate alınması gereken belirli yasal ve sözleşmeden doğan yükümlülükleri belirtmez."
QA0485,What security measure is required to ensure only authorized users can remotely connect to the organization's network?,The organization's approved perimeter network firewalls require Multi-Factor Authentication (MFA) when authenticating all remote connections.,simple,SANS_Perimeter_Network_Access_Management_Policy_April2025.pdf,Safeguards,1,False,train,Kuruluşun ağına yalnızca yetkili kullanıcıların uzaktan bağlanabilmesini sağlamak için hangi güvenlik önlemi gereklidir?,"Kuruluşun onaylı çevre ağı güvenlik duvarları, tüm uzak bağlantıların kimliğini doğrularken Çok Faktörlü Kimlik Doğrulaması (MFA) gerektirir."
QA0486,"According to the policy, what are the key responsibilities of the stakeholder committee for the cybersecurity program?","The stakeholder committee responsible for the cybersecurity program is outlined in the charter, which defines its members, roles, responsibilities, meeting cadence, and rules of order. The charter also specifies that the committee members should be from a diverse set of business units, not just technology teams, to ensure representation across all aspects of the organization.",complex,SANS_Program_Management_Policy_April2025.pdf|SANS_Program_Management_Policy_April2025.pdf,Safeguards|Safeguards,0|1,False,train,Politikaya göre paydaş komitesinin siber güvenlik programına ilişkin temel sorumlulukları nelerdir?,"Siber güvenlik programından sorumlu paydaş komitesinin ana hatları, üyelerini, rollerini, sorumluluklarını, toplantı temposunu ve düzen kurallarını tanımlayan tüzükte belirtilmiştir.Tüzük ayrıca, organizasyonun tüm yönleriyle temsil edilmesini sağlamak için komite üyelerinin yalnızca teknoloji ekiplerinden değil, çeşitli iş birimlerinden olması gerektiğini de belirtiyor."
QA0487,Who is responsible for ensuring that personnel apply information security policies?,Management is responsible for ensuring that personnel apply information security policies.,simple,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_5.4,0,False,train,Personelin bilgi güvenliği politikalarını uygulamasını sağlamaktan kim sorumludur?,"Yönetim, personelin bilgi güvenliği politikalarını uygulamasını sağlamaktan sorumludur."
QA0488,"According to the policy, what is the primary guiding principle for the use of AI at YourCompanyName, and what should be the focus of its implementation?",The primary guiding principle for the use of AI at YourCompanyName is to leverage AI as a tool while ensuring it continues to meet legal obligations and act in an ethical manner. The focus of its implementation should be on improving business efficiencies and enhancing YourCompanyName’s ability to fulfill its mission.,complex,SANS_Artificial_Intelligence_Standard_April2025.pdf|SANS_Artificial_Intelligence_Standard_April2025.pdf,full|full,3|4,False,train,"Politikaya göre, ŞirketinizinAdı'nda yapay zeka kullanımına ilişkin temel yol gösterici ilke nedir ve uygulamanın odak noktası ne olmalıdır?","ŞirketinizinAdı'nda yapay zeka kullanımına ilişkin temel yol gösterici prensip, yapay zekayı bir araç olarak kullanırken yasal yükümlülükleri karşılamaya devam etmesini ve etik bir şekilde hareket etmesini sağlamaktır.Uygulamanın odak noktası, iş verimliliğini artırmak ve ŞirketinizinAdı'nın misyonunu yerine getirme yeteneğini geliştirmek olmalıdır."
QA0489,"According to the EU regulations, what specific data quality attributes are essential for high-risk AI systems, and why are they important?","The EU regulations emphasize the importance of high-quality training, validation, and testing data sets for high-risk AI systems. These data sets must be relevant, representative, free of errors, complete, and possess appropriate statistical properties, considering the specific geographical, behavioral, or functional context of the AI system's intended use. This ensures that the AI system performs as intended and safely, avoiding discrimination prohibited by Union law.",complex,SANS_Artificial_Intelligence_Standard_April2025.pdf|SANS_Artificial_Intelligence_Standard_April2025.pdf,full|full,20|21,False,train,AB düzenlemelerine göre yüksek riskli yapay zeka sistemleri için hangi spesifik veri kalitesi özellikleri gereklidir ve bunlar neden önemlidir?,"AB düzenlemeleri, yüksek riskli yapay zeka sistemleri için yüksek kaliteli eğitim, doğrulama ve veri setlerinin test edilmesinin önemini vurgulamaktadır.Bu veri kümeleri, yapay zeka sisteminin amaçlanan kullanımının belirli coğrafi, davranışsal veya işlevsel bağlamı dikkate alınarak ilgili, temsili, hatasız, eksiksiz olmalı ve uygun istatistiksel özelliklere sahip olmalıdır.Bu, Birlik yasalarının yasakladığı ayrımcılıktan kaçınarak AI sisteminin amaçlandığı gibi ve güvenli bir şekilde çalışmasını sağlar."
QA0490,Which types of AI systems are subject to specific requirements on logging capabilities and human oversight?,Real-time and post remote biometric identification systems are subject to specific requirements on logging capabilities and human oversight.,simple,SANS_Artificial_Intelligence_Standard_April2025.pdf,full,26,False,train,"Hangi tür yapay zeka sistemleri, günlük kaydı yetenekleri ve insan gözetimi konusunda özel gereksinimlere tabidir?","Gerçek zamanlı ve uzaktan biyometrik tanımlama sistemleri, kayıt tutma yetenekleri ve insan gözetimi konusunda özel gereksinimlere tabidir."
QA0491,What is the purpose of maintaining an inventory of network devices?,Maintaining an inventory of network devices helps the organization achieve its overall mission and cybersecurity goals.,simple,SANS_Network_Device_Management_Policy_April2025.docx,Safeguards,0,False,train,Ağ cihazlarının envanterini tutmanın amacı nedir?,"Ağ cihazlarının bir envanterinin tutulması, kuruluşun genel misyonuna ve siber güvenlik hedeflerine ulaşmasına yardımcı olur."
QA0492,Where should backup copies be maintained?,Backup copies should be maintained in accordance with the agreed topic-specific policy on backup.,simple,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.13,0,False,train,Yedek kopyalar nerede saklanmalıdır?,"Yedek kopyalar, üzerinde anlaşmaya varılan konuya özel yedekleme politikasına uygun olarak saklanmalıdır."
QA0493,Which network management system is required to manage network devices?,The organization must maintain a network device management system to manage each approved network device.,simple,SANS_Network_Device_Management_Policy_April2025.docx,Safeguards,0,False,train,Ağ cihazlarını yönetmek için hangi ağ yönetim sistemi gereklidir?,"Kuruluşun, onaylanmış her ağ cihazını yönetmek için bir ağ cihazı yönetim sistemi bulundurması gerekir."
QA0494,What is the purpose of the requirement for transparency in high-risk AI systems?,"Transparency aims to address the opacity of certain AI systems, making them understandable and usable by natural persons.",simple,SANS_Artificial_Intelligence_Standard_April2025.pdf,full,24,False,train,Yüksek riskli yapay zeka sistemlerinde şeffaflık gerekliliğinin amacı nedir?,"Şeffaflık, belirli yapay zeka sistemlerinin şeffaflığını gidermeyi ve bu sistemleri gerçek kişiler tarafından anlaşılır ve kullanılabilir hale getirmeyi amaçlamaktadır."
QA0495,What specific protocols or technologies must be used for data encryption when connecting to the organization's network?,This policy snippet does not specify the specific protocols or technologies that must be used for data encryption when connecting to the organization's network.,negative,SANS_Perimeter_Network_Access_Management_Policy_April2025.pdf,Safeguards,1,True,train,Kuruluşun ağına bağlanırken veri şifreleme için hangi spesifik protokoller veya teknolojiler kullanılmalıdır?,"Bu politika pasajı, kuruluşun ağına bağlanırken veri şifreleme için kullanılması gereken belirli protokolleri veya teknolojileri belirtmez."
QA0496,What specific measures are outlined for enforcing the approved configuration benchmarks?,This policy snippet does not specify the specific measures for enforcing the approved configuration benchmarks.,negative,SANS_Configuration_Management_Policy_April2025.pdf,Safeguards,2,True,train,Onaylanmış konfigürasyon kriterlerinin uygulanması için hangi spesifik önlemler özetlenmiştir?,"Bu politika pasajı, onaylanmış yapılandırma kıyaslamalarını uygulamaya yönelik spesifik önlemleri belirtmez."
QA0497,Which actions should the removable media safeguard system take on computing systems that do not require removable storage media?,The system should disable removable storage media on such systems.,simple,SANS_System_Protection_Management_Policy_April2025.pdf,Safeguards,2,False,train,"Çıkarılabilir medya koruma sistemi, çıkarılabilir depolama ortamı gerektirmeyen bilgi işlem sistemleri üzerinde hangi eylemleri gerçekleştirmelidir?",Sistem bu tür sistemlerde çıkarılabilir depolama ortamını devre dışı bırakmalıdır.
QA0498,Which system is required for the organization to achieve its cybersecurity goals?,The organization is required to maintain an Endpoint Detection and Response (EDR) system to detect and alert malicious activity on its computing systems.,simple,SANS_System_Protection_Management_Policy_April2025.pdf,Safeguards,0,False,train,Kuruluşun siber güvenlik hedeflerine ulaşması için hangi sistem gereklidir?,"Kuruluşun, bilgi işlem sistemlerindeki kötü amaçlı etkinlikleri tespit etmek ve uyarmak için bir Uç Nokta Tespit ve Yanıt (EDR) sistemi bulundurması gerekmektedir."
QA0499,How does the organization's Vulnerability Management (VM) system detect weaknesses?,The organization's Vulnerability Management (VM) system uses agents and/or authenticated scans to detect weaknesses in the organization's information systems.,simple,SANS_Vulnerability_Management_Policy_April2025.pdf,Safeguards,0,False,train,Kuruluşun Güvenlik Açığı Yönetimi (VM) sistemi zayıflıkları nasıl tespit ediyor?,"Kuruluşun Güvenlik Açığı Yönetimi (VM) sistemi, kuruluşun bilgi sistemlerindeki zayıflıkları tespit etmek için aracıları ve/veya kimliği doğrulanmış taramaları kullanır."
QA0500,"What are the potential consequences of failing to comply with the Vulnerability Management (VM) policy, and how are those consequences related to the severity of a breach?","Failure to comply with the Vulnerability Management (VM) policy can lead to disciplinary action, ranging from training and warnings to suspension of remote access privileges or even termination of employment or contractual obligations. The severity of these consequences directly corresponds to the seriousness of the breach, emphasizing the critical importance of cybersecurity and the individual's role in protecting digital assets.",complex,SANS_Vulnerability_Management_Policy_April2025.pdf|SANS_Vulnerability_Management_Policy_April2025.pdf,Safeguards|Safeguards,1|2,False,train,Güvenlik Açığı Yönetimi (VM) politikasına uymamanın olası sonuçları nelerdir ve bu sonuçlar bir ihlalin ciddiyeti ile nasıl ilişkilidir?,"Güvenlik Açığı Yönetimi (VM) politikasına uyulmaması, eğitim ve uyarılardan uzaktan erişim ayrıcalıklarının askıya alınmasına ve hatta iş akdinin veya sözleşmeden doğan yükümlülüklerin feshine kadar çeşitli disiplin cezalarına yol açabilir.Bu sonuçların ciddiyeti doğrudan ihlalin ciddiyetine karşılık gelir ve bu da siber güvenliğin ve bireyin dijital varlıkların korunmasındaki rolünün kritik önemini vurgular."
QA0501,What type of connections does the organization need to maintain an inventory of?,"The organization must maintain an inventory of all approved perimeter network connections, including those to the internet and third-party services.",simple,SANS_Perimeter_Network_Access_Management_Policy_April2025.pdf,Safeguards,0,False,train,Kuruluşun envanterini tutması gereken bağlantı türleri nelerdir?,"Kuruluş, internete ve üçüncü taraf hizmetlerine yönelik olanlar da dahil olmak üzere, onaylanmış tüm çevre ağı bağlantılarının bir envanterini tutmalıdır."
QA0502,What are the requirements for test information?,"The policy states that test information should be appropriately selected, protected, and managed.",simple,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.33,0,False,train,Test bilgilerine ilişkin gereksinimler nelerdir?,"Politika, test bilgilerinin uygun şekilde seçilmesi, korunması ve yönetilmesi gerektiğini belirtir."
QA0503,What should a YourCompanyName Representative do before using any AI at YourCompanyName?,"A YourCompanyName Representative should consult with their manager and seek guidance before using any AI at YourCompanyName, whether for personal business tasks or more complex business processes.",simple,SANS_Artificial_Intelligence_Standard_April2025.pdf,full,5,False,train,"Bir YourCompanyName Temsilcisi, YourCompanyName'de herhangi bir yapay zekayı kullanmadan önce ne yapmalıdır?","Bir YourCompanyName Temsilcisi, ister kişisel iş görevleri ister daha karmaşık iş süreçleri için YourCompanyName'de herhangi bir yapay zekayı kullanmadan önce yöneticilerine danışmalı ve rehberlik almalıdır."
QA0504,What is required for equipment security?,Equipment must be sited securely and protected.,simple,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_7.8,0,False,train,Ekipman güvenliği için neler gereklidir?,Ekipman güvenli bir şekilde yerleştirilmeli ve korunmalıdır.
QA0505,Who is responsible for reporting cybersecurity incidents to those impacted by the incident?,The organization's documented Incident Management (IM) plan defines how to report a cybersecurity incident to those impacted by the incident.,simple,SANS_Resilience_Management_Policy_April2025.pdf,Safeguards,1,False,train,Siber güvenlik olaylarını olaydan etkilenen kişilere bildirmekten kim sorumludur?,"Kuruluşun belgelenmiş Olay Yönetimi (IM) planı, bir siber güvenlik olayının olaydan etkilenenlere nasıl rapor edileceğini tanımlar."
QA0506,Who is responsible for evaluating the organization's exposure to technical vulnerabilities?,The policy does not specify who is responsible for evaluating the organization's exposure to technical vulnerabilities.,simple,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.8,0,False,train,Kuruluşun teknik güvenlik açıklarına maruz kalma durumunu değerlendirmekten kim sorumludur?,"Politika, kuruluşun teknik güvenlik açıklarına maruz kalma durumunu değerlendirmekten kimin sorumlu olduğunu belirtmez."
QA0507,What specific cybersecurity measures are required by this policy?,This policy snippet does not specify the exact cybersecurity measures required by the policy.,negative,SANS_Asset_Management_Policy_April2025.pdf,Policy Sanctions,0,True,train,Bu politika hangi spesifik siber güvenlik önlemlerini gerektiriyor?,"Bu politika pasajı, politikanın gerektirdiği siber güvenlik önlemlerini tam olarak belirtmez."
QA0508,"According to the policy documents, what specific information must be included in the contract language when working with third-party vendors that handle sensitive data?",The contract language must include provisions requiring all third parties to implement a defined set of cybersecurity safeguards and specifying which safeguards are required. This also includes provisions requiring any third party that experiences a significant cybersecurity event to promptly report it to the organization.,complex,SANS_Third_Party_Management_Policy_April2025.pdf|SANS_Third_Party_Management_Policy_April2025.pdf,Safeguards|Safeguards,0|1,False,train,"Politika belgelerine göre, hassas verileri işleyen üçüncü taraf satıcılarla çalışırken sözleşme diline hangi spesifik bilgilerin dahil edilmesi gerekir?","Sözleşme dili, tüm üçüncü tarafların tanımlanmış bir dizi siber güvenlik önlemini uygulamasını gerektiren ve hangi önlemlerin gerekli olduğunu belirten hükümleri içermelidir.Bu aynı zamanda önemli bir siber güvenlik olayı yaşayan herhangi bir üçüncü tarafın bunu derhal kuruluşa bildirmesini gerektiren hükümleri de içerir."
QA0509,What is the minimum redundancy required for information processing facilities?,The policy states that information processing facilities should have redundancy sufficient to meet availability requirements.,simple,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.14,0,False,train,Bilgi işlem tesisleri için gereken minimum artıklık nedir?,"Politika, bilgi işleme tesislerinin kullanılabilirlik gereksinimlerini karşılamaya yetecek yedekliliğe sahip olması gerektiğini belirtir."
QA0510,What is the purpose of the approved software application configuration benchmarks?,The approved software application configuration benchmarks serve as a guide to ensure that each of the organization's software applications is configured securely.,simple,SANS_Configuration_Management_Policy_April2025.pdf,Safeguards,2,False,train,Onaylanmış yazılım uygulaması yapılandırma kıyaslamalarının amacı nedir?,"Onaylanmış yazılım uygulaması yapılandırma kıyaslamaları, kuruluşun yazılım uygulamalarının her birinin güvenli bir şekilde yapılandırılmasını sağlamak için bir kılavuz görevi görür."
QA0511,What is the purpose of ICT readiness planning?,ICT readiness planning is designed to ensure that ICT systems are prepared to meet business continuity objectives and requirements.,simple,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_5.30,0,False,train,BİT hazırlık planlamasının amacı nedir?,"BİT hazırlık planlaması, BİT sistemlerinin iş sürekliliği hedeflerini ve gereksinimlerini karşılayacak şekilde hazırlanmasını sağlamak için tasarlanmıştır."
QA0512,How does the organization ensure the effectiveness of its cybersecurity education program and what are the potential consequences of non-compliance?,"The organization's cybersecurity education program is regularly validated using quantifiable measures and reported to business stakeholders. Non-compliance with this policy may result in disciplinary action, ranging from mandatory refresher training and written warnings to temporary suspension of remote access privileges, and potentially termination of employment or contractual obligations. Individuals could also face legal consequences under applicable laws if violations involve illegal activities.",complex,SANS_Education_Management_Policy_April2025.pdf|SANS_Education_Management_Policy_April2025.pdf,Safeguards|Safeguards,1|2,False,train,"Kuruluş, siber güvenlik eğitim programının etkililiğini nasıl sağlıyor ve uyumsuzluğun potansiyel sonuçları nelerdir?","Kuruluşun siber güvenlik eğitim programı ölçülebilir önlemler kullanılarak düzenli olarak doğrulanıyor ve iş paydaşlarına raporlanıyor.Bu politikaya uyulmaması, zorunlu tazeleme eğitimi ve yazılı uyarılardan, uzaktan erişim ayrıcalıklarının geçici olarak askıya alınmasına ve potansiyel olarak iş akdinin veya sözleşmeden doğan yükümlülüklerin feshedilmesine kadar değişen disiplin cezalarıyla sonuçlanabilir.İhlallerin yasa dışı faaliyetleri içermesi durumunda bireyler geçerli yasalar kapsamında yasal sonuçlarla da karşılaşabilir."
QA0513,What are the specific steps for handling a data breach incident?,The provided policy snippet does not specify the steps for handling a data breach incident.,negative,SANS_Resilience_Management_Policy_April2025.pdf,Safeguards,1,True,train,Bir veri ihlali olayının ele alınmasına yönelik spesifik adımlar nelerdir?,"Sağlanan politika pasajı, bir veri ihlali olayının ele alınmasına yönelik adımları belirtmemektedir."
QA0514,What is the purpose of PNA-16?,PNA-16 mandates that web-based URL filtering systems decrypt all TLS-encrypted traffic to facilitate web-based URL filtering.,simple,SANS_Perimeter_Network_Access_Management_Policy_April2025.pdf,Safeguards,2,False,train,PNA-16'nın amacı nedir?,"PNA-16, web tabanlı URL filtreleme sistemlerinin, web tabanlı URL filtrelemeyi kolaylaştırmak için tüm TLS şifreli trafiğin şifresini çözmesini zorunlu kılar."
