filename,source_url,section_label,section_index,chunk_index,chunk_text
SANS_Resilience_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/resilience-management-policy/,Safeguards,0.0,1,"the organization (including how to handle whistleblowing cases). RES-07 Ensure that the organization's documented Incident Management (IM) plan defines how to report to external groups (such as partners, law enforcement, regulators, and others) during a cybersecurity incident. RES-08 Ensure that the organization's documented Incident Management (IM) plan defines how to report a cybersecurity incident to those impacted by the incident. RES-09 Ensure that the organization's documented Incident Management (IM) plan defines the roles and responsibilities of the technical incident response team or security operations center during a cybersecurity incident. RES-10 Ensure the organization's documented Incident Management (IM) plan defines how and where to document cybersecurity incidents. RES-11 Ensure that the organization's documented Incident Management (IM) plan defines categories or classifications levels of cybersecurity incidents and how to classify incidents at each level. RES-12 Ensure that the organization's documented Incident Management (IM) plan defines the requirement that the organization perform root cause analysis of each cybersecurity incident. RES-13 Define a process the organization shall use to ensure that the organization's documented Incident Management (IM) plan defines how the documentation will be"
SANS_Resilience_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/resilience-management-policy/,Safeguards,0.0,2,(IM) plan defines the requirement that the organization perform root cause analysis of each cybersecurity incident. RES-13 Define a process the organization shall use to ensure that the organization's documented Incident Management (IM) plan defines how the documentation will be regularly reviewed and updated. RES-14 Define a process for regularly testing the organization's Incident Management (IM) plans. RES-15 Regularly perform tabletop exercises with key stakeholders to test the organization's Business Continuity and Disaster Recovery (BCP / DR) and Incident Management (IM) plans. RES-16 Define a process the organization shall use to report Incident Management (IM) statistics to the organization's business stakeholders. RES-17 Maintain technical cybersecurity tools to help the organization detect and respond to cybersecurity incidents as described in the organization's Incident Management (IM) plans. RES-18 Regularly test the organization's cybersecurity Incident Management (IM) tools to ensure they function as expected to help it detect and respond to cybersecurity incidents. RES-19 Maintain a cybersecurity forensics and threat-hunting program to help the organization detect and respond to cybersecurity incidents. RES-20 Maintain cybersecurity forensics tools to help the organization create forensics images
SANS_Resilience_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/resilience-management-policy/,Safeguards,0.0,3,expected to help it detect and respond to cybersecurity incidents. RES-19 Maintain a cybersecurity forensics and threat-hunting program to help the organization detect and respond to cybersecurity incidents. RES-20 Maintain cybersecurity forensics tools to help the organization create forensics images of computing systems to detect and respond to cybersecurity incidents. RES-21 Define a process the organization shall use to update its Business Continuity and Disaster Recovery (BCP / DR) and Incident Management (IM) documentation after changes to its information technologies. RES-22 Maintain an enterprise backup architecture to regularly create backups of the organization's computing systems and data. RES-23 Maintain a trusted system image for each class of computing endpoint to ensure that it can be quickly restored in the case of a cybersecurity incident. RES-24 Maintain a trusted system image for each computing server to ensure that it can be quickly restored in the case of a cybersecurity incident. RES-25 Maintain technical access controls on each of the organization's backups to ensure that only authorized users have access to them (including encrypting physical access controls). RES-26 Maintain immutable backups for
SANS_Resilience_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/resilience-management-policy/,Safeguards,0.0,4,quickly restored in the case of a cybersecurity incident. RES-25 Maintain technical access controls on each of the organization's backups to ensure that only authorized users have access to them (including encrypting physical access controls). RES-26 Maintain immutable backups for each of the organization's computing systems and data to ensure they cannot be accidentally deleted or by malicious individuals. RES-27 Define a process the organization shall use to test the organization's backups regularly.
SANS_Risk_Communication_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/risk-communication-management-policy/,Safeguards,0.0,0,"Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: COM-01 Maintain a Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform to document, track, and report on the organization's cybersecurity risks. COM-02 Ensure the organization's Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform maps its cybersecurity tools against approved and prioritized cybersecurity safeguards. COM-03 Ensure that the organization's Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform automatically integrates with all appropriate cybersecurity technologies to aggregate data regarding potential cybersecurity risks. COM-04 Ensure that the organization's Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform manually records the status of cybersecurity safeguards that cannot be automatically entered into the system. COM-05 Ensure the organization's Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform defines quality thresholds for each aggregated, quantified data point. COM-06 Ensure that the organization's Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform utilizes dashboards that report cybersecurity risk on"
SANS_Risk_Communication_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/risk-communication-management-policy/,Safeguards,0.0,1,"or similar cybersecurity business intelligence software platform defines quality thresholds for each aggregated, quantified data point. COM-06 Ensure that the organization's Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform utilizes dashboards that report cybersecurity risk on a safeguard basis. COM-07 Ensure that the organization's Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform utilizes dashboards that report cybersecurity risk per business unit. COM-08 Ensure that the organization's Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform utilizes dashboards that report cybersecurity risk in a way that takes approved exceptions into account and in a way that does not take approved exceptions into account. COM-09 Ensure that the organization's Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform regularly reports cybersecurity risk to executive leadership stakeholders. COM-10 Ensure that the organization's Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform regularly reports cybersecurity risk to business stakeholders. COM-11 Ensure that the organization's Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform regularly"
SANS_Risk_Communication_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/risk-communication-management-policy/,Safeguards,0.0,2,"that the organization's Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform regularly reports cybersecurity risk to business stakeholders. COM-11 Ensure that the organization's Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform regularly reports cybersecurity risk to technical stakeholders. Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
SANS_Safeguard_Implementation_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/safeguard-implementation-management-policy/,Safeguards,0.0,0,"Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: IMP-01 Define a process the organization will use to document and track each of its cybersecurity projects (such as a formal Project Management Office (PMO)). IMP-02 Maintain a cybersecurity project tracking system (such as a Project Management Office (PMO) tool) to track each organization's cybersecurity projects. IMP-03 Ensure the organization's cybersecurity project tracking system is used to document each of the organization's active cybersecurity projects. IMP-04 Ensure the organization's cybersecurity project tracking system prioritizes each of its active cybersecurity projects. IMP-05 Ensure the organization's cybersecurity project tracking system is used to track the capital implementation costs for each organization's active cybersecurity project. IMP-06 Ensure the organization's cybersecurity project tracking system is used to track the personnel implementation costs for each organization's active cybersecurity project. IMP-07 Ensure the organization's cybersecurity project tracking system is used to track the status of each organization's active cybersecurity project. IMP-08 Define a process the organization shall use to document and track each of the organization's approved cybersecurity exceptions"
SANS_Safeguard_Implementation_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/safeguard-implementation-management-policy/,Safeguards,0.0,1,"project. IMP-07 Ensure the organization's cybersecurity project tracking system is used to track the status of each organization's active cybersecurity project. IMP-08 Define a process the organization shall use to document and track each of the organization's approved cybersecurity exceptions when these cause information systems or software applications to be out of compliance with the organization's approved cybersecurity safeguards. IMP-09 Define a process the organization shall use to document which business stakeholder(s) are authorized to approve cybersecurity exceptions in the organization's cybersecurity exception process. IMP-10 Maintain a system to track all approved and documented cybersecurity exceptions to the organization's approved cybersecurity safeguards (such as a Governance, Risk, and Compliance (GRC) system or risk register). IMP-11 Define a process the organization shall use to document and track each of the organization's issues (or defects) when these cause information systems or software applications to be out of compliance with the organization's approved cybersecurity safeguards. IMP-12 Ensure that the organization assigns appropriate resources to address each of its cybersecurity projects and issues in a timely manner. IMP-13 Regularly review each of the cybersecurity"
SANS_Safeguard_Implementation_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/safeguard-implementation-management-policy/,Safeguards,0.0,2,"applications to be out of compliance with the organization's approved cybersecurity safeguards. IMP-12 Ensure that the organization assigns appropriate resources to address each of its cybersecurity projects and issues in a timely manner. IMP-13 Regularly review each of the cybersecurity projects, cybersecurity exceptions, and cybersecurity issues to the organization's approved cybersecurity safeguards and report the status of each to the organization's leadership team. Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
SANS_Safeguard_Selection_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/safeguard-selection-management-policy/,Policy Sanctions,1.0,0,"Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
SANS_Safeguard_Selection_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/safeguard-selection-management-policy/,Safeguards,0.0,0,"Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: SAF-01 Maintain a detailed and documented taxonomy of all cybersecurity threats that could harm the organization's information systems. SAF-02 Regularly evaluate cybersecurity threats to the organization and define, document, and approve cybersecurity safeguards to address these threats. SAF-03 Maintain subscriptions to relevant cybersecurity threat intelligence feeds to ensure the organization's threat taxonomy is updated with the latest cybersecurity threats. SAF-04 Maintain a detailed and documented list of characteristics that will be used to model each threat in the organization's cybersecurity threat taxonomy. SAF-05 Ensure that the organization's threat model prioritizes each of the threats in the organization's cybersecurity threat taxonomy. SAF-06 Maintain a documented board of directors-level cybersecurity policy that defines the high-level categories of cybersecurity safeguards that will be implemented to achieve the goals defined in the organization's cybersecurity program charter. SAF-07 Maintain a detailed and documented list of all appropriate cybersecurity safeguards the organization must implement to achieve the goals defined in its cybersecurity program charter. SAF-08 Ensure that the organization"
SANS_Safeguard_Selection_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/safeguard-selection-management-policy/,Safeguards,0.0,1,the goals defined in the organization's cybersecurity program charter. SAF-07 Maintain a detailed and documented list of all appropriate cybersecurity safeguards the organization must implement to achieve the goals defined in its cybersecurity program charter. SAF-08 Ensure that the organization has aspirationally defined a complete list of the appropriate cybersecurity safeguards it must implement to achieve the goals defined in its cybersecurity program charter. SAF-09 Ensure that the organization's cybersecurity safeguard documentation clearly defines the scope of applicability for each documented cybersecurity safeguard. SAF-10 Ensure that the organization's cybersecurity safeguard documentation clearly defines the sanctions imposed if the documented cybersecurity safeguards are violated. SAF-11 Ensure that the organization's cybersecurity safeguard documentation clearly defines mappings to regulatory or standards-based requirements for each documented cybersecurity safeguard. SAF-12 Ensure that the organization's cybersecurity safeguard documentation clearly defines a business stakeholder responsible for each documented cybersecurity safeguard. SAF-13 Ensure that the organization's cybersecurity safeguard documentation clearly defines the job roles that must be aware of each of the documented cybersecurity safeguards. SAF-14 Ensure that the organization's cybersecurity safeguard documentation clearly defines a quantifiable measure
SANS_Safeguard_Selection_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/safeguard-selection-management-policy/,Safeguards,0.0,2,documented cybersecurity safeguard. SAF-13 Ensure that the organization's cybersecurity safeguard documentation clearly defines the job roles that must be aware of each of the documented cybersecurity safeguards. SAF-14 Ensure that the organization's cybersecurity safeguard documentation clearly defines a quantifiable measure of compliance for each of the documented cybersecurity safeguards. SAF-15 Maintain detailed and documented acceptable use statements that define how an organization's workforce members shall appropriately utilize information systems. SAF-16 Ensure that each prioritized threat in the organization's cybersecurity threat model is mapped against each of the corresponding cybersecurity safeguards in the organization's list of documented safeguards. SAF-17 Regularly review all of the documentation used to define the organization's cybersecurity safeguards to ensure they are appropriate and up-to-date.
SANS_Safeguard_Validation_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/safeguard-validation-management-policy/,Policy Sanctions,1.0,0,"Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
SANS_Safeguard_Validation_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/safeguard-validation-management-policy/,Safeguards,0.0,0,"Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: VAL-01 Maintain a cybersecurity safeguard validation (audit) plan that documents the assessments the organization shall perform to validate the quality of the organization's cybersecurity safeguards. VAL-02 Ensure that the organization's cybersecurity safeguard validation (audit) plan is a multi-year plan that regularly addresses all of the scopes the organization should assess. VAL-03 Ensure that the organization's cybersecurity safeguard validation (audit) plan establishes criticality rankings for each of the assessment scopes in its assessment plan. VAL-04 Ensure that the organization's cybersecurity safeguard validation (audit) plan defines who should perform each assessment scope in its assessment plan. VAL-05 Ensure that the organization's cybersecurity safeguard validation (audit) plan includes each of the cybersecurity penetration testing scopes it should assess regularly. VAL-06 Ensure that the organization's cybersecurity safeguard validation (audit) plan includes software application penetration tests in its assessment plan. VAL-07 Ensure that the organization's cybersecurity safeguard validation (audit) plan includes red team cybersecurity assessments in its assessment plan. VAL-08 Ensure that the organization's cybersecurity safeguard validation (audit)"
SANS_Safeguard_Validation_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/safeguard-validation-management-policy/,Safeguards,0.0,1,validation (audit) plan includes software application penetration tests in its assessment plan. VAL-07 Ensure that the organization's cybersecurity safeguard validation (audit) plan includes red team cybersecurity assessments in its assessment plan. VAL-08 Ensure that the organization's cybersecurity safeguard validation (audit) plan defines where cybersecurity penetration testing should be performed only against test systems due to the sensitivity of such systems. VAL-09 Ensure that the organization's cybersecurity safeguard validation (audit) plan defines how cybersecurity penetration testing should utilize vulnerability scanners as a part of the assessments. VAL-10 Ensure that the organization's cybersecurity safeguard validation (audit) plan defines when cybersecurity penetration testing should be documented in machine-readable formats (such as SCAP). VAL-11 Ensure that the organization's cybersecurity safeguard validation (audit) plan defines how the organization will monitor user accounts during cybersecurity penetration tests. VAL-12 Ensure that the organization's leadership stakeholders regularly approve the organization's cybersecurity safeguard validation (audit) plan. VAL-13 Ensure that the organization's leadership stakeholders regularly allocate and assign resources to the organization's safeguard validation (audit) plan and complete each assessment according to the schedule defined. VAL-14 Ensure that the organization
SANS_Safeguard_Validation_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/safeguard-validation-management-policy/,Safeguards,0.0,2,"the organization's cybersecurity safeguard validation (audit) plan. VAL-13 Ensure that the organization's leadership stakeholders regularly allocate and assign resources to the organization's safeguard validation (audit) plan and complete each assessment according to the schedule defined. VAL-14 Ensure that the organization documents the results of each cybersecurity assessment in a central software platform (such as a Governance, Risk, and Compliance (GRC) tool). VAL-15 Ensure that the organization tracks the progress of each cybersecurity assessment in a central software platform (such as a Governance, Risk, and Compliance (GRC) tool). VAL-16 Ensure that the organization regularly reports the results of each cybersecurity assessment to its leadership stakeholders."
SANS_Software_Development_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/software-development-management-policy/,Safeguards,0.0,0,"Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: SDM-01 Ensure the organization's software development program adheres to the organization's cybersecurity governance safeguards. SDM-02 Ensure that each of the organization's software application development teams is governed by the organization's approved cybersecurity governance program. SDM-03 Maintain a documented Software Development Lifecycle (SDLC) to govern the organization's development and maintenance of software applications. SDM-04 Ensure that each of the organization's software application development teams follows the organization's approved Software Development Lifecycle (SDLC). SDM-05 Maintain an approved inventory of each software development coding language used by the organization's software application development teams (by team). SDM-06 Maintain a documented set of coding standards for each software development coding language used by the organization's software application development teams. SDM-07 Ensure that each organization's software development coding standards define how software application developers perform input validation in their software applications. SDM-08 Ensure that each organization's software development coding standards define how software application developers will only utilize organization and industry-approved encryption algorithms in their software applications. SDM-09 Ensure"
SANS_Software_Development_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/software-development-management-policy/,Safeguards,0.0,1,define how software application developers perform input validation in their software applications. SDM-08 Ensure that each organization's software development coding standards define how software application developers will only utilize organization and industry-approved encryption algorithms in their software applications. SDM-09 Ensure that each organization's software development coding standard defines how software application developers will only utilize organization‚ and industry-approved data exchange protocols in their software applications. SDM-10 Ensure that each of the organization's software development coding standards specifically defines how software application developers will perform error handling in their software applications. SDM-11 Ensure that each of the organization's software development coding standards defines how software application developers will include data privacy values in their software applications. SDM-12 Maintain technical safeguards to create separation between the organization's development and production application systems. SDM-13 Ensure that the organization's non-production application systems do not contain any sensitive or personally identifiable information. SDM-14 Ensure that the organization's software application development teams do not have privileged access to the organization's production application systems. Policy Sanctions Non-compliance with this policy may result in disciplinary action in line
SANS_Software_Development_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/software-development-management-policy/,Safeguards,0.0,2,"contain any sensitive or personally identifiable information. SDM-14 Ensure that the organization's software application development teams do not have privileged access to the organization's production application systems. Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
SANS_Software_Development_Vulnerability_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/software-development-vulnerability-management-policy/,Policy Sanctions,1.0,0,"Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
SANS_Software_Development_Vulnerability_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/software-development-vulnerability-management-policy/,Safeguards,0.0,0,"Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: SDV-01 Maintain an issue-tracking system for each cybersecurity vulnerability identified in the organization's custom software applications. SDV-02 Ensure that the organization's issue-tracking system tracks cybersecurity vulnerabilities identified in its custom software applications and tracks the criticality of each custom software application to assist the organization with threat modeling. SDV-03 Ensure that the organization's issue-tracking system tracks cybersecurity vulnerabilities identified in the organization's custom software application, calculating the criticality of each vulnerability identified to assist the organization with threat modeling. SDV-04 Maintain a software application code vulnerability scanner to scan each organization's custom software application for cybersecurity vulnerabilities. SDV-05 Ensure that each of the organization's software application development teams is utilizing its software application code vulnerability scanner to scan each of their custom software applications. SDV-06 Ensure that each cybersecurity vulnerability identified by the software application code vulnerability scanner is reported to the organization's issue-tracking system. SDV-07 Maintain an approved inventory of each software library and third-party module used by the organization's software application"
SANS_Software_Development_Vulnerability_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/software-development-vulnerability-management-policy/,Safeguards,0.0,1,applications. SDV-06 Ensure that each cybersecurity vulnerability identified by the software application code vulnerability scanner is reported to the organization's issue-tracking system. SDV-07 Maintain an approved inventory of each software library and third-party module used by the organization's software application development teams. SDV-08 Ensure that each of the approved software libraries and third-party modules used by the organization's software application development teams is still maintained and supported by its creator. SDV-09 Ensure that each of the approved software libraries and third-party modules used by the organization's software application development teams is kept up to date with the latest cybersecurity-related updates. SDV-10 Ensure that each of the approved software libraries and third-party modules used by the organization's software application development teams is scanned regularly for cybersecurity vulnerabilities. SDV-11 Ensure that each cybersecurity vulnerability identified by the software library and third-party module scanner is reported to the organization's issue-tracking system. SDV-12 Maintain a process for individuals inside or outside the organization to report software application vulnerabilities to the organization's issue-tracking system. SDV-13 Maintain documented Service Level Agreements (SLAs) that define the organization's
SANS_Software_Development_Vulnerability_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/software-development-vulnerability-management-policy/,Safeguards,0.0,2,scanner is reported to the organization's issue-tracking system. SDV-12 Maintain a process for individuals inside or outside the organization to report software application vulnerabilities to the organization's issue-tracking system. SDV-13 Maintain documented Service Level Agreements (SLAs) that define the organization's timing targets for mitigating cybersecurity vulnerabilities discovered in the organization's custom software applications. SDV-14 Ensure that each of the cybersecurity vulnerabilities tracked by the organization's issue tracking system are remediated in accordance with the organization's documented Service Level Agreements (SLAs). SDV-15 Ensure that each cybersecurity vulnerability tracked by the organization's issue-tracking system is reported to the appropriate stakeholders regularly.
SANS_Software_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/software-management-policy/,Safeguards,0.0,0,"Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: SW-01 Maintain a system to maintain an inventory of the organization's approved software. SW-02 Ensure the organization's software inventory system records appropriate demographics for each software application. SW-03 Ensure the organization's software inventory system regularly updates the software inventory via an automated discovery tool. SW-04 Ensure the organization's software inventory system correlates the organization's hardware and software inventories in the same system. SW-05 Ensure the organization's software inventory system validates that all software in the inventory is still supported by the software vendor. SW-06 Ensure the organization's software inventory system validates that all operating system software in the organization's software inventory is kept up to date. SW-07 Ensure the organization's software inventory system validates that all application software in the organization's software inventory is kept up to date. SW-08 Maintain a Service Level Agreement (SLA) for the organization to define how often software updates must be performed on each software application. SW-09 Define a process the organization shall use to ensure all software"
SANS_Software_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/software-management-policy/,Safeguards,0.0,1,is kept up to date. SW-08 Maintain a Service Level Agreement (SLA) for the organization to define how often software updates must be performed on each software application. SW-09 Define a process the organization shall use to ensure all software adheres to the organization's approved software-update Service Level Agreement (SLA). SW-10 Maintain a software application control system on each organization's computing systems to ensure that only authorized software can execute. SW-11 Ensure the organization's application control system only allows the execution of authorized binaries on each of the organization's computing systems. SW-12 Ensure the organization's application control system only allows authorized software libraries (such as DLLs) on each of the organization's computing systems. SW-13 Ensure the organization's application control system only allows the use of authorized software scripts on each of the organization's computing systems. SW-14 Ensure the organization's application control system only allows the use of authorized operating system shells (such as Microsoft PowerShell or BASH) on each of its computing systems. SW-15 Define a process the organization shall use to remove unauthorized software from each of its computing
SANS_Software_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/software-management-policy/,Safeguards,0.0,2,"control system only allows the use of authorized operating system shells (such as Microsoft PowerShell or BASH) on each of its computing systems. SW-15 Define a process the organization shall use to remove unauthorized software from each of its computing systems in a timely manner. Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
SANS_System_Protection_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/system-protection-management-policy/,Policy Sanctions,1.0,0,"Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
SANS_System_Protection_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/system-protection-management-policy/,Safeguards,0.0,0,"Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: SYS-01 Maintain an Endpoint Detection and Response (EDR) system to detect and alert malicious activity on the organization's computing systems, whether onsite or remote. SYS-02 Ensure that the organization's Endpoint Detection and Response (EDR) system utilizes software agents that cannot be disabled by standard computing system users. SYS-03 Ensure the organization's Endpoint Detection and Response (EDR) system is centrally managed and cloud-based. SYS-04 Ensure that the organization's Endpoint Detection and Response (EDR) system's anti-malware signature is regularly updated on all computing systems. SYS-05 Ensure the organization's Endpoint Detection and Response (EDR) system automatically scans removable media for potentially malicious files. SYS-06 Ensure that the organization's Endpoint Detection and Response (EDR) system logs and tracks all running processes for cybersecurity incident response. SYS-07 Ensure that the organization's Endpoint Detection and Response (EDR) system generates a database of the signatures (hashes) for all the files on each of the organization's computing systems for cybersecurity incident response. SYS-08 Ensure that the organization's Endpoint Detection and Response"
SANS_System_Protection_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/system-protection-management-policy/,Safeguards,0.0,1,that the organization's Endpoint Detection and Response (EDR) system generates a database of the signatures (hashes) for all the files on each of the organization's computing systems for cybersecurity incident response. SYS-08 Ensure that the organization's Endpoint Detection and Response (EDR) system logs and alerts on appropriate events for cybersecurity incident response. SYS-09 Maintain host-based firewalls on each of the organization's computing systems. SYS-10 Ensure the organization's host-based firewalls are configured with a default rule to deny all network traffic. SYS-11 Maintain a whole-disk encryption system on the organization's endpoint computing systems. SYS-12 Maintain a host-based Data Loss Prevention (DLP) system on each organization's computing system. SYS-13 Maintain removable media safeguards on each of the organization's endpoint computing systems. SYS-14 Ensure the organization's removable media safeguard system creates an inventory of authorized storage and peripheral devices. SYS-15 Ensure the organization's removable media safeguard system tracks data owners on approved devices responsible for the media. SYS-16 Ensure the organization's removable media safeguard system disables removable storage media on computing systems that do not require such devices. SYS-17 Ensure the organization's removable
SANS_System_Protection_Management_Policy_April2025.pdf,https://www.sans.org/information-security-policy/system-protection-management-policy/,Safeguards,0.0,2,removable media safeguard system tracks data owners on approved devices responsible for the media. SYS-16 Ensure the organization's removable media safeguard system disables removable storage media on computing systems that do not require such devices. SYS-17 Ensure the organization's removable media safeguard system disables unauthorized peripheral devices on computing systems that do not require such devices. SYS-18 Ensure the organization's removable media safeguard system only allows reading and writing on authorized removable media devices. SYS-19 Ensure the organization's removable media safeguard system only allows writing to authorized removable media devices utilizing encryption.
SANS_Technology_Equipment_Disposal_Standard_April2025.pdf,https://www.sans.org/information-security-policy/technology-equipment-disposal-standard/,Policy Sanctions,0.0,0,"Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
