chunk_id,filename,section_label,chunk_index,text
198,SANS_Privileged_Account_Management_Policy_April2025.pdf,Safeguards,0,"Korumalar Kuruluşun genel misyonunu ve bu siber güvenlik politikasının amacını gerçekleştirmek için kuruluş şunları yapacaktır: PAM-01 Uç nokta bilgi işlem sistemlerinde yapılandırılmış tüm ayrıcalıklı hesapların bir envanterini tutacaktır. PAM-02 Sunucu bilgi işlem sistemlerinde yapılandırılmış tüm ayrıcalıklı hesapların envanterini koruyun. PAM-03 Ağ cihazlarında yapılandırılmış tüm ayrıcalıklı hesapların envanterini koruyun. PAM-04 Kurumsal iş uygulamalarında yapılandırılmış tüm ayrıcalıklı hesapların envanterini koruyun. PAM-05 Uç nokta bilgi işlem sistemlerindeki tüm ayrıcalıklı hesapların yetkili olduğundan ve özel ayrıcalıklı hesapların gerekli olduğundan emin olun. PAM-06 Sunucu bilgi işlem sistemlerindeki tüm ayrıcalıklı hesapların yetkili olduğundan ve özel ayrıcalıklı hesaplar gerektirdiğinden emin olun. PAM-07 Ağ cihazlarındaki tüm ayrıcalıklı hesapların yetkilendirildiğinden ve özel ayrıcalıklı hesaplar gerektirdiğinden emin olun. PAM-08 Kurumsal iş uygulamalarındaki tüm ayrıcalıklı hesapların yetkilendirildiğinden ve özel ayrıcalıklı hesaplar gerektirdiğinden emin olun. PAM-09 Tüm varsayılan ayrıcalıklı hesapların, sistemde kimlik doğrulaması yapmak için varsayılan sistem kimlik bilgilerini kullanmadığından emin olun. PAM-10 Acil durum erişimi veya Ayrıcalıklı Hesap Yönetimi aracılığıyla belgelenen durumlar dışında, kuruluşun iş gücü üyeleri için paylaşılan ayrıcalıklı hesaplara izin vermediğinden emin olun.
Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: PAM-01 Maintain an inventory of all privileged accounts configured on endpoint computing systems. PAM-02 Maintain an inventory of all privileged accounts configured on server computing systems. PAM-03 Maintain an inventory of all privileged accounts configured on network devices. PAM-04 Maintain an inventory of all privileged accounts configured on enterprise business applications. PAM-05 Ensure all privileged accounts on endpoint computing systems are authorized and dedicated privileged accounts are required. PAM-06 Ensure that all privileged accounts on server computing systems are authorized and require dedicated privileged accounts. PAM-07 Ensure all privileged accounts on network devices are authorized and require dedicated privileged accounts. PAM-08 Ensure that all privileged accounts on enterprise business applications are authorized and require dedicated privileged accounts. PAM-09 Ensure that all default privileged accounts are not using their default system credentials to authenticate to the system. PAM-10 Ensure that the organization does not allow shared privileged accounts for workforce members except in documented cases for emergency access or via a Privileged Account Management"
199,SANS_Privileged_Account_Management_Policy_April2025.pdf,Safeguards,1,"hesaplar sistemde kimlik doğrulaması yapmak için varsayılan sistem kimlik bilgilerini kullanmıyor. PAM-10 Acil durum erişimi veya Ayrıcalıklı Hesap Yönetimi (PAM) sistemi aracılığıyla belgelenen durumlar dışında, kuruluşun iş gücü üyeleri için paylaşılan ayrıcalıklı hesaplara izin vermediğinden emin olun. PAM-11 Hizmeti, paylaşılan hesapları veya iş gücü üyeleri arasında paylaşılan sırları belgelemek için Ayrıcalıklı Hesap Yönetimi (PAM) veya Parola Yöneticisi (PM) sistemini sürdürün. PAM-12 Her uç nokta veya sunucu bilgi işlem sistemi için kimlik bilgilerini (benzersiz kimlik bilgileri kullanarak) otomatik olarak döndürmek üzere bir Ayrıcalıklı Hesap Yönetimi (PAM) sistemi sağlayın. PAM-13 Her ağ cihazı için kimlik bilgilerini (benzersiz kimlik bilgileri kullanarak) otomatik olarak döndürmek üzere bir Ayrıcalıklı Hesap Yönetimi (PAM) sistemi sağlayın. PAM-14 Kuruluşun Kimlik Sağlayıcılarının (ÜİYOK'ler) tüm ayrıcalıklı hesaplar için Çok Faktörlü Kimlik Doğrulamaya (MFA) ihtiyaç duyduğundan emin olun. PAM-15 Ayrıcalıklı grup üyeliklerinde değişiklik yapıldığında kuruluşun Kimlik Sağlayıcılarının (IDP'ler) günlüklerini ve uyarılarını sağlayın. PAM-16 Kuruluşun Kimlik Sağlayıcılarının (IDP'ler) günlüğe kaydedilmesini ve tüm ayrıcalıklı hesaplar için hesap oturum açma olaylarını (başarılı ve başarısız) uyarmasını sağlayın. Politika Yaptırımları Bu politikaya uyulmaması, kuruluşumuzun insan kaynakları prosedürleri doğrultusunda disiplin cezasıyla sonuçlanabilir.
accounts are not using their default system credentials to authenticate to the system. PAM-10 Ensure that the organization does not allow shared privileged accounts for workforce members except in documented cases for emergency access or via a Privileged Account Management (PAM) system. PAM-11 Maintain a Privileged Account Management (PAM) or Password Manager (PM) system for documenting service, shared accounts, or shared secrets between workforce members. PAM-12 Maintain a Privileged Account Management (PAM) system to automatically rotate the credentials (using unique credentials) for each endpoint or server computing system. PAM-13 Maintain a Privileged Account Management (PAM) system to automatically rotate the credentials (using unique credentials) for each network device. PAM-14 Ensure the organization's Identity Providers (IDPs) require Multi-Factor Authentication (MFA) for all privileged accounts. PAM-15 Ensure the organization's Identity Providers (IDPs) logs and alerts when changes are made to privileged group memberships. PAM-16 Ensure the organization's Identity Providers (IDPs) log and alert account logon events (successful and failed) for all privileged accounts. Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures."
200,SANS_Privileged_Account_Management_Policy_April2025.pdf,Safeguards,2,"üyelikler. PAM-16 Kuruluşun Kimlik Sağlayıcılarının (IDP'ler) günlüğe kaydedilmesini ve tüm ayrıcalıklı hesaplar için hesap oturum açma olaylarını (başarılı ve başarısız) uyarmasını sağlayın. Politika Yaptırımları Bu politikaya uyulmaması, kuruluşumuzun insan kaynakları prosedürleri doğrultusunda disiplin cezasıyla sonuçlanabilir. Bunun sonuçları, zorunlu tazeleme eğitimi ve yazılı uyarılardan, uzaktan erişim ayrıcalıklarının geçici olarak askıya alınmasına ve ciddi durumlarda iş akdinin veya sözleşmeden doğan yükümlülüklerin feshine kadar değişebilir. İhlallerin yasa dışı faaliyetleri içermesi durumunda bireyler, geçerli yasalar kapsamında hukuki sonuçlara maruz kalabilir. Bu yaptırımlar siber güvenliğin kritik önemini, bireyin dijital varlıklarımızı korumadaki rolünü ve politika ihlalleriyle ilişkili potansiyel riskleri vurgulamaktadır. Uygulama tutarlı ve tarafsız olacak ve eylemin ciddiyeti doğrudan ihlalin ciddiyetine karşılık gelecektir.
memberships. PAM-16 Ensure the organization's Identity Providers (IDPs) log and alert account logon events (successful and failed) for all privileged accounts. Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
201,SANS_Program_Management_Policy_April2025.pdf,Safeguards,0,"Korumalar Kuruluşun genel misyonunu ve bu siber güvenlik politikasının amacını gerçekleştirmek için kuruluş: PRG-01 Bir programın varlığına yetki veren ve program ekibine, program hedeflerine ulaşmak için kurumsal kaynakları kullanma yetkisi veren bir siber güvenlik program yönetmeliğini sürdürecektir. PRG-02 Kuruluşun siber güvenlik programı yönetmeliğinin, kapsamını ve kuruluşun iş birimlerinin her birine veya ilgili kuruluşlara uygulanabilirliğini tanımladığından emin olun. PRG-03 Kuruluşun siber güvenlik programı yönetmeliğinin, siber güvenlik programının nihai amacını kuruluşun bilgi sistemlerinin gizliliği, bütünlüğü ve kullanılabilirliği olarak tanımlamasını sağlayın. PRG-04 Kuruluşun siber güvenlik programı yönetmeliğinin, belirli siber güvenlik önlemlerine yönelik hedeflerini tanımlamak için kullanacağı tüm siber güvenlik düzenlemelerini ve standartlarını tanımladığından emin olun. PRG-05 Kuruluşun siber güvenlik programı sözleşmesinin veya destekleyici belgelerinin, kuruluşun siber güvenlik yönetişimi ve risk yönetimine yaklaşımını resmi olarak tanımladığından emin olun. PRG-06 Kuruluşun siber güvenlik programı tüzüğünün, kuruluşun siber güvenlik programının yönetici liderlik sponsorunu tanımladığından emin olun. PRG-07 Kuruluşun siber güvenlik programı tüzüğünün, siber güvenlikten sorumlu paydaş komitesinin yetkisini oluşturduğundan emin olun.
Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: PRG-01 Maintain a cybersecurity program charter that authorizes the existence of a program and gives authority to the program team to use organizational resources to achieve the program objectives. PRG-02 Ensure that the organization's cybersecurity program charter defines its scope and applicability to each of the organization's business units or related entities. PRG-03 Ensure that the organization's cybersecurity program charter defines the ultimate goal of the cybersecurity program as the confidentiality, integrity, and availability of the organization's information systems. PRG-04 Ensure that the organization's cybersecurity program charter defines all the cybersecurity regulations and standards it shall use to define its goals for specific cybersecurity safeguards. PRG-05 Ensure that the organization's cybersecurity program charter or supporting documentation formally defines the organization's approach to cybersecurity governance and risk management. PRG-06 Ensure that the organization's cybersecurity program charter defines the executive leadership sponsor for the organization's cybersecurity program. PRG-07 Ensure that the organization's cybersecurity program charter establishes the authority of the stakeholder committee responsible for the"
202,SANS_Program_Management_Policy_April2025.pdf,Safeguards,1,"yönetişim ve risk yönetimi. PRG-06 Kuruluşun siber güvenlik programı tüzüğünün, kuruluşun siber güvenlik programının yönetici liderlik sponsorunu tanımladığından emin olun. PRG-07 Kuruluşun siber güvenlik programı tüzüğünün, programdan sorumlu paydaş komitesinin yetkisini oluşturduğundan emin olun. PRG-08 Kuruluşun siber güvenlik programı tüzüğünde veya destekleyici belgelerde, kuruluşun siber güvenlik programından sorumlu belirli paydaş komitesi üyelerinin listelendiğinden emin olun. PRG-09 Kuruluşun siber güvenlik programı tüzüğünde veya destekleyici belgelerinde, siber güvenlik programından sorumlu paydaş komitesinin belirli üyelerinin listelendiğinden ve bu kişilerin yalnızca teknoloji ekiplerinden değil, çeşitli iş birimlerinden olduğundan emin olun. PRG-10 Kuruluşun siber güvenlik programı yönetmeliğinin veya destekleyici belgelerinin, kuruluşun siber güvenlik programından sorumlu paydaş komitesi üyelerinin rollerini ve sorumluluklarını tanımladığından emin olun. PRG-11 Kuruluşun siber güvenlik programı yönetmeliğinin veya destekleyici belgelerinin, kuruluşun siber güvenlik programından sorumlu paydaş komitesi için lojistik ayrıntıları (toplantı temposu ve düzen kuralları gibi) tanımladığından emin olun. PRG-12 Kuruluşun siber güvenlik programı yönetmeliğinin resmi olarak incelendiğinden ve güncellendiğinden emin olun.
governance and risk management. PRG-06 Ensure that the organization's cybersecurity program charter defines the executive leadership sponsor for the organization's cybersecurity program. PRG-07 Ensure that the organization's cybersecurity program charter establishes the authority of the stakeholder committee responsible for the program. PRG-08 Ensure that the organization's cybersecurity program charter or supporting documentation lists the specific stakeholder committee members responsible for the organization's cybersecurity program. PRG-09 Ensure that the organization's cybersecurity program charter or supporting documentation lists the specific members of the stakeholder committee responsible for its cybersecurity program and that they are from a diverse set of business units, not simply the technology teams. PRG-10 Ensure that the organization's cybersecurity program charter or supporting documentation defines the roles and responsibilities of the stakeholder committee members responsible for the organization's cybersecurity program. PRG-11 Ensure that the organization's cybersecurity program charter or supporting documentation defines the logistics details (such as meeting cadence and rules of order) for the stakeholder committee responsible for the organization's cybersecurity program. PRG-12 Ensure that the organization's cybersecurity program charter has been formally reviewed and updated by the"
203,SANS_Program_Management_Policy_April2025.pdf,Safeguards,2,"Destekleyici belgeler, kuruluşun siber güvenlik programından sorumlu paydaş komitesi için lojistik ayrıntılarını (toplantı temposu ve düzen kuralları gibi) tanımlar. PRG-12 Kuruluşun siber güvenlik programı yönetmeliğinin, kuruluşun yönetim kurulu veya yönetici liderlik ekibi tarafından resmi olarak incelendiğinden ve güncellendiğinden emin olun. PRG-13 Kuruluşun yönetim kurulunun, kuruluşun siber güvenlik programı yönetim kurulu veya yönetici liderlik ekibi sözleşmesini resmi olarak onayladığından emin olun. Politika Yaptırımları Bu politikaya uyulmaması, kuruluşumuzun insan kaynakları prosedürleri doğrultusunda disiplin cezasıyla sonuçlanabilir. Bunun sonuçları, zorunlu tazeleme eğitimi ve yazılı uyarılardan, uzaktan erişim ayrıcalıklarının geçici olarak askıya alınmasına ve ciddi durumlarda iş akdinin veya sözleşmeden doğan yükümlülüklerin feshine kadar değişebilir. İhlallerin yasa dışı faaliyetleri içermesi durumunda bireyler, geçerli yasalar kapsamında hukuki sonuçlara maruz kalabilir. Bu yaptırımlar siber güvenliğin kritik önemini, bireyin dijital varlıklarımızı korumadaki rolünü ve politika ihlalleriyle ilişkili potansiyel riskleri vurgulamaktadır. Uygulama tutarlı ve tarafsız olacak ve eylemin ciddiyeti doğrudan ihlalin ciddiyetine karşılık gelecektir.
supporting documentation defines the logistics details (such as meeting cadence and rules of order) for the stakeholder committee responsible for the organization's cybersecurity program. PRG-12 Ensure that the organization's cybersecurity program charter has been formally reviewed and updated by the organization's board of directors or executive leadership team. PRG-13 Ensure that the organization's board has formally approved the organization's cybersecurity program charter of directors or executive leadership team. Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
204,SANS_Resilience_Management_Policy_April2025.pdf,Policy Sanctions,0,"Politika Yaptırımları Bu politikaya uyulmaması, kuruluşumuzun insan kaynakları prosedürleri doğrultusunda disiplin cezasıyla sonuçlanabilir. Bunun sonuçları, zorunlu tazeleme eğitimi ve yazılı uyarılardan, uzaktan erişim ayrıcalıklarının geçici olarak askıya alınmasına ve ciddi durumlarda iş akdinin veya sözleşmeden doğan yükümlülüklerin feshine kadar değişebilir. İhlallerin yasa dışı faaliyetleri içermesi durumunda bireyler, geçerli yasalar kapsamında hukuki sonuçlara maruz kalabilir. Bu yaptırımlar siber güvenliğin kritik önemini, bireyin dijital varlıklarımızı korumadaki rolünü ve politika ihlalleriyle ilişkili potansiyel riskleri vurgulamaktadır. Uygulama tutarlı ve tarafsız olacak ve eylemin ciddiyeti doğrudan ihlalin ciddiyetine karşılık gelecektir.
Policy Sanctions Non-compliance with this policy may result in disciplinary action in line with our corporation's human resources procedures. Consequences may range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities. These sanctions emphasize the critical importance of cybersecurity, the individual's role in protecting our digital assets, and the potential risks associated with policy violations. Enforcement will be consistent and impartial, with the severity of the action corresponding directly to the seriousness of the breach."
205,SANS_Resilience_Management_Policy_April2025.pdf,Safeguards,0,"Koruma Önlemleri Kuruluşun genel misyonunu ve bu siber güvenlik politikasının amacını gerçekleştirmek için kuruluş: RES-01 Kuruluşun iş sürekliliğini ele almaya yönelik önlemlerini belgeleyen belgelendirilmiş bir İş Sürekliliği ve Felaket Kurtarma (BCP / DR) programını sürdürecektir. RES-02 Kuruluşun siber güvenlik olay yönetimine yönelik koruma önlemlerini belgeleyen, belgelenmiş bir siber güvenlik Olay Yönetimi (IM) programını sürdürün. RES-03 Kuruluşun belgelenmiş Olay Yönetimi (IM) planının, bir siber güvenlik olayı sırasında iş gücü üyelerinin rollerini ve sorumluluklarını tanımladığından emin olun. RES-04 Kuruluşun belgelenmiş Olay Yönetimi (IM) planının, bir siber güvenlik olayı sırasında iş gücü üyelerinin sahip olduğu liderliği ve karar verme sorumluluklarını tanımladığından emin olun. RES-05 Kuruluşun belgelenmiş Olay Yönetimi (IM) planının, kuruluşun bir siber güvenlik olayı sırasında kullanması gereken bir iletişim planını tanımladığından emin olun. RES-06 Kuruluşun belgelenmiş Olay Yönetimi (IM) planının, olayların kuruluşa nasıl rapor edilmesi gerektiğini (ihbar vakalarının nasıl ele alınacağı dahil) tanımladığından emin olun. RES-07 Kuruluşun belgelenmiş Olay Yönetimi (IM) planının, bir siber güvenlik olayı sırasında dış gruplara (ortaklar, kolluk kuvvetleri, düzenleyiciler ve diğerleri gibi) nasıl rapor verileceğini tanımladığından emin olun. RES-08 Şunlardan emin olun:.
Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: RES-01 Maintain a documented Business Continuity and Disaster Recovery (BCP / DR) program that documents the organization's safeguards to address business continuity. RES-02 Maintain a documented cybersecurity Incident Management (IM) program that documents the organization's safeguards to address cybersecurity incident management. RES-03 Ensure that the organization's documented Incident Management (IM) plan defines workforce members' roles and responsibilities during a cybersecurity incident. RES-04 Ensure that the organization's documented Incident Management (IM) plan defines the leadership and decision-making responsibilities workforce members have during a cybersecurity incident. RES-05 Ensure that the organization's documented Incident Management (IM) plan defines a communications plan the organization should use during a cybersecurity incident. RES-06 Ensure that the organization's documented Incident Management (IM) plan defines how incidents should be reported to the organization (including how to handle whistleblowing cases). RES-07 Ensure that the organization's documented Incident Management (IM) plan defines how to report to external groups (such as partners, law enforcement, regulators, and others) during a cybersecurity incident. RES-08 Ensure that"
206,SANS_Resilience_Management_Policy_April2025.pdf,Safeguards,1,"kuruluş (ihbar vakalarının nasıl ele alınacağı dahil). RES-07 Kuruluşun belgelenmiş Olay Yönetimi (IM) planının, bir siber güvenlik olayı sırasında dış gruplara (ortaklar, kolluk kuvvetleri, düzenleyiciler ve diğerleri gibi) nasıl rapor verileceğini tanımladığından emin olun. RES-08 Kuruluşun belgelenmiş Olay Yönetimi (IM) planının, bir siber güvenlik olayının olaydan etkilenenlere nasıl rapor edileceğini tanımladığından emin olun. RES-09 Kuruluşun belgelenmiş Olay Yönetimi (IM) planının, bir siber güvenlik olayı sırasında teknik olay müdahale ekibinin veya güvenlik operasyonları merkezinin rollerini ve sorumluluklarını tanımladığından emin olun. RES-10 Kuruluşun belgelenmiş Olay Yönetimi (IM) planının, siber güvenlik olaylarının nasıl ve nerede belgeleneceğini tanımladığından emin olun. RES-11 Kuruluşun belgelenmiş Olay Yönetimi (IM) planının, siber güvenlik olaylarının kategorilerini veya sınıflandırma düzeylerini ve olayların her düzeyde nasıl sınıflandırılacağını tanımladığından emin olun. RES-12 Kuruluşun belgelenmiş Olay Yönetimi (IM) planının, kuruluşun her siber güvenlik olayının temel neden analizini gerçekleştirmesi gerekliliğini tanımladığından emin olun. RES-13 Kuruluşun belgelendirilmiş Olay Yönetimi (IM) planının belgelendirmenin nasıl olacağını tanımlamasını sağlamak için kuruluşun kullanacağı bir süreci tanımlayın.
the organization (including how to handle whistleblowing cases). RES-07 Ensure that the organization's documented Incident Management (IM) plan defines how to report to external groups (such as partners, law enforcement, regulators, and others) during a cybersecurity incident. RES-08 Ensure that the organization's documented Incident Management (IM) plan defines how to report a cybersecurity incident to those impacted by the incident. RES-09 Ensure that the organization's documented Incident Management (IM) plan defines the roles and responsibilities of the technical incident response team or security operations center during a cybersecurity incident. RES-10 Ensure the organization's documented Incident Management (IM) plan defines how and where to document cybersecurity incidents. RES-11 Ensure that the organization's documented Incident Management (IM) plan defines categories or classifications levels of cybersecurity incidents and how to classify incidents at each level. RES-12 Ensure that the organization's documented Incident Management (IM) plan defines the requirement that the organization perform root cause analysis of each cybersecurity incident. RES-13 Define a process the organization shall use to ensure that the organization's documented Incident Management (IM) plan defines how the documentation will be"
207,SANS_Resilience_Management_Policy_April2025.pdf,Safeguards,2,"(IM) planı, kuruluşun her siber güvenlik olayının temel neden analizini yapması gerekliliğini tanımlar. RES-13 Kuruluşun belgelendirilmiş Olay Yönetimi (IM) planının, belgelerin düzenli olarak nasıl gözden geçirilip güncelleneceğini tanımlamasını sağlamak için kuruluşun kullanacağı bir süreci tanımlayın. RES-14 Kuruluşun Olay Yönetimi (IM) planlarını düzenli olarak test etmek için bir süreç tanımlayın. RES-15 Kuruluşun İş Sürekliliği ve Felaket Kurtarma (BCP/DR) ve Olay Yönetimi (IM) planlarını test etmek için kilit paydaşlarla düzenli olarak masa üstü tatbikatlar gerçekleştirin. RES-16 Kuruluşun Olay Yönetimi (IM) istatistiklerini kuruluşun iş paydaşlarına raporlamak için kullanacağı bir süreci tanımlayın. RES-17 Kuruluşun Olay Yönetimi (IM) planlarında açıklandığı şekilde kuruluşun siber güvenlik olaylarını tespit etmesine ve bunlara yanıt vermesine yardımcı olacak teknik siber güvenlik araçlarını sürdürün. RES-18 Kuruluşun siber güvenlik Olay Yönetimi (IM) araçlarını, kurumun siber güvenlik olaylarını tespit etmesine ve bunlara yanıt vermesine yardımcı olacak şekilde beklendiği gibi çalıştığından emin olmak için düzenli olarak test edin. RES-19 Kuruluşun siber güvenlik olaylarını tespit etmesine ve bunlara yanıt vermesine yardımcı olmak için bir siber güvenlik adli tıp ve tehdit avı programı sürdürün. RES-20 Kuruluşun adli tıp görüntüleri oluşturmasına yardımcı olmak için siber güvenlik adli tıp araçlarını koruyun.
(IM) plan defines the requirement that the organization perform root cause analysis of each cybersecurity incident. RES-13 Define a process the organization shall use to ensure that the organization's documented Incident Management (IM) plan defines how the documentation will be regularly reviewed and updated. RES-14 Define a process for regularly testing the organization's Incident Management (IM) plans. RES-15 Regularly perform tabletop exercises with key stakeholders to test the organization's Business Continuity and Disaster Recovery (BCP / DR) and Incident Management (IM) plans. RES-16 Define a process the organization shall use to report Incident Management (IM) statistics to the organization's business stakeholders. RES-17 Maintain technical cybersecurity tools to help the organization detect and respond to cybersecurity incidents as described in the organization's Incident Management (IM) plans. RES-18 Regularly test the organization's cybersecurity Incident Management (IM) tools to ensure they function as expected to help it detect and respond to cybersecurity incidents. RES-19 Maintain a cybersecurity forensics and threat-hunting program to help the organization detect and respond to cybersecurity incidents. RES-20 Maintain cybersecurity forensics tools to help the organization create forensics images"
208,SANS_Resilience_Management_Policy_April2025.pdf,Safeguards,3,"siber güvenlik olaylarını tespit etmesine ve bunlara yanıt vermesine yardımcı olması bekleniyor. RES-19 Kuruluşun siber güvenlik olaylarını tespit etmesine ve bunlara müdahale etmesine yardımcı olmak için bir siber güvenlik adli tıp ve tehdit avı programı sürdürün. RES-20 Kuruluşun, siber güvenlik olaylarını tespit etmek ve bunlara müdahale etmek amacıyla bilgi işlem sistemlerinin adli tıp görüntülerini oluşturmasına yardımcı olmak için siber güvenlik adli tıp araçlarının bakımını yapın. RES-21 Kuruluşun, bilgi teknolojilerinde yapılan değişikliklerden sonra İş Sürekliliği ve Felaket Kurtarma (BCP / DR) ve Olay Yönetimi (IM) belgelerini güncellemek için kullanacağı bir süreci tanımlayın. RES-22 Kuruluşun bilgi işlem sistemleri ve verilerinin düzenli olarak yedeklerini oluşturmak için kurumsal bir yedekleme mimarisi sürdürün. RES-23 Bir siber güvenlik olayı durumunda hızlı bir şekilde geri yüklenebilmesini sağlamak amacıyla her bir bilgi işlem uç noktası sınıfı için güvenilir bir sistem görüntüsü sağlayın. RES-24 Bir siber güvenlik olayı durumunda hızlı bir şekilde geri yüklenebilmesini sağlamak amacıyla her bilgi işlem sunucusu için güvenilir bir sistem görüntüsü sağlayın. RES-25 Yalnızca yetkili kullanıcıların bunlara erişebilmesini sağlamak için kuruluşun yedeklerinin her birinde teknik erişim kontrollerini sürdürün (fiziksel erişim kontrollerinin şifrelenmesi dahil). RES-26 Değiştirilemez yedeklemeleri koruyun.
expected to help it detect and respond to cybersecurity incidents. RES-19 Maintain a cybersecurity forensics and threat-hunting program to help the organization detect and respond to cybersecurity incidents. RES-20 Maintain cybersecurity forensics tools to help the organization create forensics images of computing systems to detect and respond to cybersecurity incidents. RES-21 Define a process the organization shall use to update its Business Continuity and Disaster Recovery (BCP / DR) and Incident Management (IM) documentation after changes to its information technologies. RES-22 Maintain an enterprise backup architecture to regularly create backups of the organization's computing systems and data. RES-23 Maintain a trusted system image for each class of computing endpoint to ensure that it can be quickly restored in the case of a cybersecurity incident. RES-24 Maintain a trusted system image for each computing server to ensure that it can be quickly restored in the case of a cybersecurity incident. RES-25 Maintain technical access controls on each of the organization's backups to ensure that only authorized users have access to them (including encrypting physical access controls). RES-26 Maintain immutable backups for"
209,SANS_Resilience_Management_Policy_April2025.pdf,Safeguards,4,"Bir siber güvenlik olayı durumunda hızla geri yüklenir. RES-25 Yalnızca yetkili kullanıcıların bunlara erişebilmesini sağlamak için kuruluşun yedeklerinin her birinde teknik erişim kontrollerini sürdürün (fiziksel erişim kontrollerinin şifrelenmesi dahil). RES-26 Kuruluşun bilgi işlem sistemlerinin ve verilerinin her biri için, bunların yanlışlıkla veya kötü niyetli kişiler tarafından silinmemesini sağlamak amacıyla değişmez yedekler bulundurun. RES-27 Kuruluşun yedeklerini düzenli olarak test etmek için kullanacağı bir süreci tanımlayın.
quickly restored in the case of a cybersecurity incident. RES-25 Maintain technical access controls on each of the organization's backups to ensure that only authorized users have access to them (including encrypting physical access controls). RES-26 Maintain immutable backups for each of the organization's computing systems and data to ensure they cannot be accidentally deleted or by malicious individuals. RES-27 Define a process the organization shall use to test the organization's backups regularly."
210,SANS_Risk_Communication_Management_Policy_April2025.pdf,Safeguards,0,"Korumalar Kuruluşun genel misyonunu ve bu siber güvenlik politikasının amacını gerçekleştirmek için kuruluş: COM-01 Kuruluşun siber güvenlik risklerini belgelemek, izlemek ve raporlamak için bir Yönetişim, Risk ve Uyumluluk (GRC) veya benzer bir siber güvenlik iş zekası yazılım platformu sürdürecektir. COM-02 Kuruluşun Yönetişim, Risk ve Uyumluluk (GRC) veya benzeri siber güvenlik iş zekası yazılım platformunun, siber güvenlik araçlarını onaylanmış ve öncelikli siber güvenlik önlemleriyle eşleştirmesini sağlayın. COM-03 Kuruluşun Yönetişim, Risk ve Uyumluluk (GRC) veya benzeri siber güvenlik iş zekası yazılım platformunun, potansiyel siber güvenlik risklerine ilişkin verileri toplamak için tüm uygun siber güvenlik teknolojileriyle otomatik olarak entegre olmasını sağlayın. COM-04 Kuruluşun Yönetişim, Risk ve Uyumluluk (GRC) veya benzeri siber güvenlik iş zekası yazılım platformunun, sisteme otomatik olarak girilemeyen siber güvenlik önlemlerinin durumunu manuel olarak kaydettiğinden emin olun. COM-05 Kuruluşun Yönetişim, Risk ve Uyumluluk (GRC) veya benzeri siber güvenlik iş zekası yazılım platformunun, toplanmış, ölçülmüş her veri noktası için kalite eşiklerini tanımlamasını sağlayın. COM-06 Kuruluşun Yönetişim, Risk ve Uyumluluk (GRC) veya benzeri siber güvenlik iş zekası yazılım platformunun, siber güvenlik riskini raporlayan gösterge tablolarını kullandığından emin olun.
Safeguards To achieve the organization's overall mission, and the purpose of this cybersecurity policy, the organization shall: COM-01 Maintain a Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform to document, track, and report on the organization's cybersecurity risks. COM-02 Ensure the organization's Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform maps its cybersecurity tools against approved and prioritized cybersecurity safeguards. COM-03 Ensure that the organization's Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform automatically integrates with all appropriate cybersecurity technologies to aggregate data regarding potential cybersecurity risks. COM-04 Ensure that the organization's Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform manually records the status of cybersecurity safeguards that cannot be automatically entered into the system. COM-05 Ensure the organization's Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform defines quality thresholds for each aggregated, quantified data point. COM-06 Ensure that the organization's Governance, Risk, and Compliance (GRC) or similar cybersecurity business intelligence software platform utilizes dashboards that report cybersecurity risk on"
